star1,300.9731129400005,514.04
star2,699.0239481097732,485.9943429703192
p1,808.9944262060474,523.6483175295535
p2,916.4245673649195,530.0483272061279
star1,301.0402826677962,514.9497112939553
star2,698.9565885235899,485.08686697885946
p1,808.2331644831402,525.1651243132318
p2,916.1781117942714,531.9931761702034
star1,301.1115486749235,515.8591151701191
star2,698.8851333311771,484.1797077715713
p1,807.4244474613357,526.6650502427477
p2,915.9170246142872,533.9351403196393
star1,301.1869095603046,516.7681929227759
star2,698.8095839775744,483.27288405110005
p1,806.5687790725028,528.1471880571202
p2,915.6413929118869,535.8740656362916
star1,301.26636383527784,517.6769258526709
star2,698.7299419953905,482.3664145134136
p1,805.6666840250457,529.6106501557006
p2,915.3513077453338,537.8098012192978
star1,301.3499099236289,518.58529526744
star2,698.6462090047709,481.46031784737323
p1,804.718706828828,531.0545691472785
p2,915.0468639812333,539.7421993963911
star1,301.4245258644039,519.3636168228311
star2,698.5714334012973,480.6839502516657
p1,803.8728095011369,532.2772458982946
p2,914.7754302763736,541.3959863384972
star1,301.5156664389604,520.2712604287051
star2,698.4801074400708,479.7785956148169
p1,802.8411095646006,533.6826043806037
p2,914.4445848161795,543.3218017092489
star1,301.5967894912275,521.0489343838778
star2,698.3988260755102,479.00288951765987
p1,801.92425193283,534.8711118349896
p2,914.1506619253489,544.9697557138124
star1,301.6955182245488,521.9557877907746
star2,698.2999136124608,478.0983412866388
p1,800.8108856829449,536.2351256892435
p2,913.7937763291386,546.8885127281659
star1,301.79833014176677,522.862189669596
star2,698.1969189773027,477.1942539206961
p1,799.6544447179627,537.5757950701801
p2,913.4230256953823,548.8032825323904
star1,301.9052231671094,523.7681213757455
star2,698.0898442896264,476.2906460596918
p1,798.4555674303411,538.8923759677809
p2,913.0385233620727,550.7139376001362
star1,301.99984253623285,524.5442751428535
star2,697.9950699069415,475.5164900330259
p1,797.3972040429006,540.002644607076
p2,912.6989259422787,552.3485305662981
star1,302.09745726061414,525.3200580579316
star2,697.89730088963,474.7427107287361
p1,796.30850467581,541.0942415917423
p2,912.3493789732519,553.9799362723157
star1,302.1980658724883,526.09545839861
star2,697.7965387290656,473.9693198662642
p1,795.1898937431581,542.1667368359044
p2,911.9899581493723,555.6080808961698
star1,302.30166685706536,526.8704644484992
star2,697.6927849636344,473.1963291589722
p1,794.0418013231088,543.2197125749284
p2,911.6207403353816,557.2328926893313
star1,302.42660549837154,527.7740855608968
star2,697.5676693273317,472.2950685881197
p1,792.6629017159868,544.4210774645453
p2,911.1767660258796,559.1238725621109
star1,302.53668470060035,528.5481982868563
star2,697.4574392340259,471.5229850410091
p1,791.4524540382176,545.4304353624448
p2,910.7865897352136,560.7412313042128
star1,302.6497511775474,529.3218796605106
star2,697.3442227084746,470.7513387003863
p1,790.2139178441214,546.4190310293212
p2,910.3868665994961,562.3550437636371
star1,302.76580321876867,530.0951179924524
star2,697.2280214846604,469.98014125221744
p1,788.9477422305388,547.3864979176519
p2,909.9776774921113,563.9652469003652
star1,302.90525855965336,530.9966104496644
star2,697.0883935025727,469.0810391123759
p1,787.4336091379112,548.4859928431605
p2,909.4875258767921,565.8388197794901
star1,303.0487723341088,531.8974654360894
star2,696.9447085356322,468.1825837229534
p1,785.8832695216938,549.555730968594
p2,908.9847407134373,567.7073022394547
star1,303.19634159616305,532.7976644246
star2,696.7969695733399,467.2847936041931
p1,784.2974499576601,550.595194098534
p2,908.4694538690019,569.5706051499365
star1,303.3479633131646,533.6971889020997
star2,696.6451796918411,466.38768726209355
p1,782.6768811124115,551.6038859841651
p2,907.9417981437812,571.4286431977531
star1,303.5036343658541,534.5960203699473
star2,696.4893420538532,465.4912831879844
p1,781.0222969726495,552.5813320812738
p2,907.4019071170924,573.2813348562819
star1,303.66335154843864,535.4941403443803
star2,696.3294599085896,464.59559985810273
p1,779.3344341029352,553.5270792823803
p2,906.84991499716,575.1286023492825
star1,303.80322223871957,536.263421166803
star2,696.1894488755046,463.82841340800655
p1,777.8637350767657,554.3140828667313
p2,906.3679806436018,576.7079352143913
star1,303.94606104581834,537.032154071001
star2,696.0464708027679,463.0617806916582
p1,776.3695440759801,555.0771891338086
p2,905.8773331099173,578.283184179103
star1,304.1167432932914,537.9282475445343
star2,695.8756278189779,462.1681466665035
p1,774.5950516437314,555.9346594316702
p2,905.2931763219289,580.1153579724476
star1,304.29145898680355,538.823561012072
star2,695.7007531726812,461.2753018682496
p1,772.7900295843721,556.7589331844117
p2,904.6974201717826,581.9418508552467
star1,304.4441759894556,539.590385965977
star2,695.5479010797847,460.5105987170329
p1,771.2209327030525,557.4407653105351
p2,904.1783428971562,583.5031974685297
star1,304.5998513532345,540.3566127497459
star2,695.3920918040632,459.7464995316411
p1,769.6303675850027,558.0976958732953
p2,903.6509216579047,585.0602890269694
star1,304.7854960308229,541.2497140722735
star2,695.2062927966215,458.8558896043915
p1,767.7461850447751,558.8299991502124
p2,903.0243644415328,586.8710581415206
star1,304.9751602822555,542.1419671099135
star2,695.0164761591892,457.96613715009806
p1,765.8342143593162,559.5278824561453
p2,902.3867094225866,588.6759380453776
star1,305.14067990823617,542.906118722971
star2,694.8508271724746,457.2041346733894
p1,764.1754610428585,560.1005272380335
p2,901.8320866514529,590.2186148308184
star1,305.30914726825335,543.669622093592
star2,694.6822317307691,456.44278621313157
p1,762.497247968948,560.6474615627804
p2,901.269486816649,591.7568998769688
star1,305.4805597825259,544.4324656947089
star2,694.5106924370393,455.6821032911146
p1,760.8000348465407,561.1685254792682
p2,900.6989938398061,593.2907662729812
star1,305.6845461571586,545.3215362012747
star2,694.3065602504254,454.79556273052765
p1,758.7947692332107,561.741078657549
p2,900.0227975210404,595.07423016939
star1,305.8925334023111,546.20967474134
star2,694.0984293335603,453.90996328007014
p1,756.7650398982635,562.2780537808651
p2,899.3361117990759,596.8516100149631
star1,306.10451719515896,547.0968630634848
star2,693.8863040520996,453.025323180885
p1,754.7115623883532,562.7792440712658
p2,898.6390675699057,598.6228715853387
star1,306.3204931276206,547.9830829370494
star2,693.6701888569033,452.1416606531452
p1,752.6350475434856,563.2444588886234
p2,897.9317947689551,600.387983504568
star1,306.54045670646406,548.8683161525503
star2,693.4500882839275,451.2589938956383
p1,750.5362011844726,563.6735233175697
p2,897.2144222953101,602.1469171651408
star1,306.73192325265546,549.6263492259505
star2,693.2585057742536,450.5031663736161
p1,748.7212654899745,564.0145651116267
p2,896.5921993751733,603.6500145343042
star1,306.9263131944583,550.3836326063391
star2,693.0640013520194,449.7480942688086
p1,746.8908450656179,564.3287877854779
p2,895.9627241164553,605.1485369776806
star1,307.1236235459611,551.1401548670252
star2,692.8665780261008,448.99378900177254
p1,745.0453765380468,564.6161078364067
p2,895.3260757476436,606.642470996652
star1,307.3238512755375,551.8959045936582
star2,692.6662388510612,448.24026198062853
p1,743.1852932568044,564.8764494770237
p2,894.6823328087747,608.1318044279724
star1,307.52699330590144,552.6508703844186
star2,692.462986927096,447.48752460087
p1,741.3110251988135,565.1097444523832
p2,894.0315731260872,609.6165264062065
star1,307.733046514163,553.4050408502081
star2,692.2568253999767,446.7355882451728
p1,739.4229988809917,565.315931860206
p2,893.3738737883608,611.0966273262811
star1,307.942007731885,554.1584046148407
star2,692.0477574609929,445.984464283205
p1,737.5216372806839,565.4949579744796
p2,892.7093111248976,612.5720988062029
star1,308.1538737451407,554.910950315232
star2,691.8357863468951,445.2341640714373
p1,735.6073597635918,565.6467760726905
p2,892.037960685096,614.0429336499952
star1,308.3686412945721,555.6626666015891
star2,691.6209153398354,444.4846989529531
p1,733.6805820188847,565.771346266921
p2,891.3598972195722,615.5091258109023
star1,308.5863070754493,556.4135421376005
star2,691.403147767308,443.7360802572595
p1,731.7417160011724,565.868635339026
p2,890.675194662778,616.9706703549058
star1,308.80686773773056,557.1635656006246
star2,691.1824870020887,442.98831930009817
p1,729.7911698790297,565.9386165800873
p2,889.9839261170682,618.427563424595
star1,309.03031988612327,557.9127256818787
star2,690.958936462173,442.2414273832567
p1,727.8293479897607,565.9812696343256
p2,889.2861638381652,619.8798022034292
star1,309.25666008014576,558.6610110866277
star2,690.7324996107149,441.4954157943803
p1,725.8566508000988,565.9965803476337
p2,888.5819792219744,621.3273848804276
star1,309.48588483419,559.4084105343721
star2,690.5031799559624,440.7502958067837
p1,723.8734748725411,565.9845406208799
p2,887.8714427926978,622.7703106153175
star1,309.7179906175851,560.154912759036
star2,690.2709810511951,440.00607867926357
p1,721.8802128370221,565.945148268116
p2,887.154624192198,624.208579504171
star1,309.95297385466154,560.9005065091548
star2,690.0359064946583,439.26277565591084
p1,719.8772533676388,565.8784068798085
p2,886.4315921705617,625.6421925455562
star1,310.19083092481645,561.6451805480618
star2,689.7979599294978,438.5203979659239
p1,717.8649811641443,565.784325691201
p2,885.7024145778165,627.0711516072262
star1,310.43155816257956,562.388923654076
star2,689.5571450436935,437.77895682342165
p1,715.8437769379356,565.6629194559017
p2,884.9671583567491,628.4954593933661
star1,310.67515185768013,563.1317246206881
star2,689.313465569992,437.0384634272572
p1,713.8140174022669,565.514208324777
p2,884.2258895367796,629.9151194124177
star1,310.92160825511456,563.873572256747
star2,689.0669252858388,436.29892896083186
p1,711.7760752664301,565.3382177302245
p2,883.4786732288438,631.3301359454967
star1,311.1709235552149,564.6144553866454
star2,688.8175280133089,435.56036459190915
p1,709.7303192336493,565.1349782758842
p2,882.7255736212379,632.7405140154175
star1,311.4230939137183,565.3543628505057
star2,688.5652776190375,434.8227814724297
p1,707.6771140024479,564.9045256318379
p2,881.9666539763788,634.1462593563351
star1,311.67811544183684,566.0932835043651
star2,688.3101780141491,434.08619073832614
p1,705.6168202712519,564.6469004353384
p2,881.2019766284373,635.5473783840165
star1,311.93598420632907,566.8312062203603
star2,688.0522331541862,433.3506035093383
p1,703.5497947460054,564.362148197099
p2,880.431602981799,636.943878166747
star1,312.1966962295713,567.5681198869122
star2,687.791447039037,432.61603088882913
p1,701.4763901505808,564.0503192131672
p2,879.6555935103119,638.3357663968786
star1,312.46024748963043,568.30401340891
star2,687.5278237128626,431.88248396360046
p1,699.3969552397758,563.7114684823944
p2,878.8740077572775,639.7230513630248
star1,312.7266339203376,569.0388757078948
star2,687.261367264023,431.1499738037096
p1,697.3118348147013,563.3456556295105
p2,878.0869043361467,641.1057419229032
star1,312.9958514113621,569.7726957222432
star2,686.992081825002,430.4185114622861
p1,695.221369740369,562.9529448337996
p2,877.294340931881,642.48384747683
star1,313.26789580828665,570.50546240735
star2,686.7199715723324,429.688107975349
p1,693.1258969653021,562.5334047633686
p2,876.4963743029396,643.8573779418624
star1,313.5427629126833,571.2371647358116
star2,686.4450407265194,428.9587743616241
p1,691.0257495429988,562.0871085149902
p2,875.6930602838571,645.2263437265916
star1,313.8204484821901,571.9677916976073
star2,686.1672935519636,428.2305216223621
p1,688.9212566550902,561.6141335594975
p2,874.884453788376,646.5907557065805
star1,314.10094823058853,572.6973323002817
star2,685.8867343568825,427.5033607411571
p1,686.8127436360428,561.1145616926979
p2,874.0706088130981,647.9506252004447
star1,314.384257827882,573.4257755691264
star2,685.6033674932326,426.7773026837648
p1,684.7005319992659,560.5884789917654
p2,873.2515784416229,649.3059639465714
star1,314.7186042548566,574.2741175427808
star2,685.2689577456449,425.93175216308725
p1,682.2316688772239,559.9388207367183
p2,872.2890606039186,650.8810467726864
star1,315.0567622361928,575.1209336374706
star2,684.9307399743933,425.08773621080144
p1,679.7586860467856,559.2534156294543
p2,871.3196415072509,652.4500037938238
star1,315.3987246820937,575.966206514693
star2,684.5887213097488,424.24527214835786
p1,677.2820732146693,558.532419674354
p2,870.3434006375157,654.0128555622117
star1,315.7444844222446,576.8099188701328
star2,684.2429089624115,423.404377262824
p1,674.8023133541537,557.7759965863098
p2,869.3604158338263,655.5696232317695
star1,316.09403420599085,577.6520534340497
star2,683.8933102233323,422.56506880649675
p1,672.3198827711122,556.9843177614097
p2,868.3707633020105,657.1203285151349
star1,316.39642744226444,578.3727112042063
star2,683.5908773547077,421.84683884080897
p1,670.1904842020515,556.2799208529146
p2,867.5176429213512,658.4450633877883
star1,316.7015951442111,579.0921862885682
star2,683.2856723714102,421.1297969777888
p1,668.0597774320048,555.5498277278945
p2,866.6597218810231,659.7653714675374
star1,317.0095325985309,579.8104678767315
star2,682.9777000083336,420.4139540180886
p1,665.9280516344209,554.794161354934
p2,865.7970454432742,661.0812672867524
star1,317.32023504895636,580.5275451778028
star2,682.6669650432957,419.6993207427607
p1,663.7955924653977,554.0130488354558
p2,864.9296580176999,662.3927656011487
star1,317.6336976963398,581.2434074205764
star2,682.3534722969507,418.9859079130808
p1,661.6626820989105,553.2066214145298
p2,864.0576031688299,663.6998813729186
star1,317.94991569874065,581.9580438537106
star2,682.0372266327014,418.2737262703715
p1,659.5295992625814,552.3750144960262
p2,863.1809236238946,665.0026297543975
star1,318.26888417151395,582.6714437459041
star2,681.7182329566102,417.56278653582655
p1,657.3966192739856,551.5183676619457
p2,862.2996612807493,666.3010260722507
star1,318.5905981873997,583.3835963860716
star2,681.3964962173096,416.853099410335
p1,655.2640140774969,550.6368246957403
p2,861.4138572159393,667.595085812172
star1,318.9150527766127,584.0944910835192
star2,681.0720214059118,416.1446755743065
p1,653.1320522816876,549.7305336094266
p2,860.5235516928875,668.8848246040801
star1,319.2422429269334,584.8041171681189
star2,680.7448135559173,415.4375256874966
p1,651.0009991973053,548.7996466742737
p2,859.6287841701885,670.1702582078026
star1,319.5721635837992,585.5124639904833
star2,680.4148777431237,414.7316603888325
p1,648.8711168758609,547.8443204548308
p2,858.7295933099925,671.4514024992353
star1,319.90480965039694,586.2195209221394
star2,680.0822190855325,414.0270902962396
p1,646.7426641488695,546.8647158460404
p2,857.8260169864653,672.7282734569646
star1,320.24017598775583,586.925277355702
star2,679.7468427432558,413.3238260064681
p1,644.6158966677953,545.8609981131629
p2,856.9180922943088,674.0008871493421
star1,320.57825741484123,587.6297227050464
star2,679.408753918422,412.62187809492036
p1,642.4910669447602,544.8333369342155
p2,856.0058555573299,675.2692597219979
star1,320.91904870864914,588.3328464054817
star2,679.0679578550813,411.9212571154786
p1,640.368424394083,543.781906444609
p2,855.0893423370442,676.5334073857828
star1,321.2625446043016,589.034637913922
star2,678.7244598391096,411.2219736003332
p1,638.2482153747219,542.7068852836387
p2,854.1685874413027,677.793346405126
star1,321.60873979514247,589.7350867090584
star2,678.3782651981123,410.524038059811
p1,636.1306832337006,541.6084566424632
p2,853.243624932931,679.0490930867979
star1,322.0163009454488,590.5504350972569
star2,677.9707089559269,409.7116301425498
p1,633.6641632698735,540.2953915611299
p2,852.1588226399292,680.5084513276572
star1,322.42752030298965,591.3639249726525
star2,677.5594988118061,408.90108905804703
p1,631.201954099434,538.9510650519461
p2,851.0683925354322,681.9621559523517
star1,322.78267535959395,592.059824375693
star2,677.2043543920902,408.20772241421145
